TIMESTAMP_1,Ta_1_1_1,RH_1_1_1,PPFD_1_1_1,P_1_1_1
yyyy-mm-dd HHMM,C,%,umol+1m-2s-1,mm
2023-06-25 0830,26.861,43.486,371.177,0
2023-06-25 0900,26.461,48.272,686.946,0
2023-06-25 0930,26.648,49.232,933.762,0
2023-06-25 1000,27.46,42.534,921.687,0
2023-06-25 1030,28.498,37.877,972.051,0
2023-06-25 1100,27.983,37.226,1011.493,0
2023-06-25 1130,28.897,37.836,1111.188,0
2023-06-25 1200,29.027,34.09,1200.279,0
2023-06-25 1230,29.858,32.126,1143.242,0
2023-06-25 1300,29.776,32.399,1051.45,0
2023-06-25 1330,29.783,31.568,1140.104,0
2023-06-25 1400,30.089,31.225,1051.689,0
2023-06-25 1430,30.042,31.085,1002.874,0
2023-06-25 1500,29.573,31.003,957.594,0
2023-06-25 1530,30.197,31.302,879.108,0
2023-06-25 1600,30.194,30.19,801.338,0
2023-06-25 1630,30.521,31.251,716.894,0
2023-06-25 1700,30.412,30.735,617.517,0
2023-06-25 1730,30.292,31.054,155.859,0
2023-06-25 1800,29.694,32.463,429.207,0
2023-06-25 1830,30.479,31.08,353.264,0
2023-06-25 1900,30.039,32.382,279.505,0
2023-06-25 1930,29.611,33.87,207.136,0
2023-06-25 2000,29.298,33.924,145.015,0
2023-06-25 2030,29.493,35.356,93.102,0
2023-06-25 2100,28.575,35.202,51.397,0
2023-06-25 2130,28.03,38.552,26.652,0
2023-06-25 2200,27.678,38.576,12.114,0
2023-06-25 2230,27.331,39.986,4.329,0
2023-06-25 2300,27.047,35.866,1.509,0
2023-06-25 2330,26.589,37.502,0.675,0
2023-06-26 0000,26.972,36.592,0.397,0
2023-06-26 0030,26.93,36.786,0.397,0
2023-06-26 0100,27.357,36.321,0.516,0
2023-06-26 0130,26.643,37.782,0.953,0
2023-06-26 0200,25.984,41.147,2.463,0
2023-06-26 0230,26.281,39.443,7.348,0
2023-06-26 0300,26.482,38.304,18.072,0
2023-06-26 0330,25.682,40.945,38.806,0
2023-06-26 0400,25.345,43.615,74.235,0
2023-06-26 0430,25.323,41.6,123.686,0
2023-06-26 0500,24.37,44.9,181.915,0
2023-06-26 0530,23.328,45.228,251.98,0
2023-06-26 0600,24.887,43.196,325.818,0
2023-06-26 0630,24.642,46.777,406.289,0
2023-06-26 0700,24.589,51.828,490.574,0
2023-06-26 0730,25.488,51.014,570.886,0
2023-06-26 0800,26.696,46.335,650.365,0
2023-06-26 0830,27.311,39.938,724.243,0
2023-06-26 0900,27.941,37.674,794.188,0
2023-06-26 0930,28.859,36.6,856.428,0
2023-06-26 1000,29.307,33.644,906.395,0
2023-06-26 1030,30.093,33.257,757.805,0
2023-06-26 1100,29.211,32.757,237.403,0
2023-06-26 1130,30.598,30.629,1040.25,0
2023-06-26 1200,30.389,31.155,1066.703,0
2023-06-26 1230,31.162,29.662,1098.041,0
2023-06-26 1300,30.099,35.723,1046.803,0
2023-06-26 1330,30.487,34.071,1055.502,0
2023-06-26 1400,30.44,33.046,1026.268,0
2023-06-26 1430,30.452,32.989,396.399,0
2023-06-26 1500,30.635,32.224,1020.747,0
2023-06-26 1530,29.854,36.187,236.727,0
2023-06-26 1600,30.213,36.625,272.197,0
2023-06-26 1630,30.874,35.061,714.829,0
2023-06-26 1700,31.226,33.712,586.178,0
2023-06-26 1730,31.025,33.79,490.891,0
2023-06-26 1800,30.975,33.363,416.457,0
2023-06-26 1830,30.639,34.592,345.32,0
2023-06-26 1900,30.401,33.66,268.185,0
2023-06-26 1930,29.875,38.14,197.763,0
2023-06-26 2000,29.595,40.813,133.576,0
2023-06-26 2030,29.321,40.772,68.675,0
2023-06-26 2100,28.481,43.465,35.469,0
2023-06-26 2130,27.959,42.976,18.549,0
2023-06-26 2200,28.276,38.657,7.507,0
2023-06-26 2230,28.101,38.647,3.178,0
2023-06-26 2300,27.76,40.264,1.311,0
2023-06-26 2330,26.85,42.407,0.397,0
2023-06-27 0000,26.468,44.565,0.318,0
2023-06-27 0030,26.432,43.712,0.318,0
2023-06-27 0100,26.374,44.464,0.318,0
2023-06-27 0130,25.586,47.024,0.636,0
2023-06-27 0200,24.856,50.529,1.668,0
2023-06-27 0230,23.094,57.87,5.561,0
2023-06-27 0300,22.796,61.164,14.855,0
2023-06-27 0330,24.372,52.197,37.813,0
2023-06-27 0400,22.907,58.894,57.474,0
2023-06-27 0430,23.636,54.445,77.135,0
2023-06-27 0500,23.585,53.863,110.142,0
2023-06-27 0530,23.401,53.568,124.242,0
2023-06-27 0600,23.634,54.06,320.495,0
2023-06-27 0630,23.482,59.509,397.988,0
2023-06-27 0700,24.368,57.388,439.455,0
2023-06-27 0730,24.829,55.918,270.648,0
2023-06-27 0800,25.811,49.978,667.206,0
2023-06-27 0830,25.746,46.763,471.071,0
2023-06-27 0900,27.109,46.041,904.449,0
2023-06-27 0930,27.205,44.5,932.014,0
2023-06-27 1000,29.191,37.384,939.799,0
2023-06-27 1030,29.216,35.061,635.986,0
2023-06-27 1100,29.269,42.547,1094.109,0
2023-06-27 1130,28.226,50.389,1080.565,0
2023-06-27 1200,28.057,45.657,1064.836,0
2023-06-27 1230,28.659,42.336,1045.731,0
2023-06-27 1300,28.216,43.953,112.763,0
2023-06-27 1330,27.019,48.939,45.638,0
2023-06-27 1400,20.304,82.316,42.619,0.3
2023-06-27 1430,23.961,59.822,167.06,0
2023-06-27 1500,23.742,64.673,1096.294,0
2023-06-27 1530,24.228,75.97,834.424,0
2023-06-27 1600,26.079,69.981,763.962,0
2023-06-27 1630,27.158,54.181,690.163,0
2023-06-27 1700,27.738,49.667,608.739,0
2023-06-27 1730,,,,
2023-07-11 1630,29.416,25.9436,299.841,0
2023-07-11 1700,28.8416,28.8723,187.158,0
2023-07-11 1730,27.9539,31.461,174.686,0
2023-07-11 1800,27.9939,33.1671,117.053,0
2023-07-11 1830,28.0556,30.5212,59.7776,0
2023-07-11 1900,26.5553,38.4767,43.3338,0
2023-07-11 1930,25.0538,41.2458,29.5512,0
2023-07-11 2000,24.299,43.6757,44.8034,0
2023-07-11 2030,24.6713,43.6503,35.7474,0
2023-07-11 2100,24.9655,40.8182,7.66583,0
2023-07-11 2130,25.1034,39.914,2.85979,0
2023-07-11 2200,24.5195,42.4779,1.58877,0
2023-07-11 2230,24.7349,41.1296,0.714948,0
2023-07-11 2300,24.433,43.9699,0.238316,0
2023-07-11 2330,24.684,42.6686,0.198597,0
2023-07-12 0000,24.4909,43.7666,0.238316,0
2023-07-12 0030,23.7074,45.0876,0.238316,0
2023-07-12 0100,22.9144,49.1302,0.158877,0
2023-07-12 0130,22.3952,50.9227,0.317755,0
2023-07-12 0200,21.871,52.6682,0.278035,0
2023-07-12 0230,21.0551,56.5087,0.436913,0
2023-07-12 0300,21.5158,53.981,0.476632,0
2023-07-12 0330,18.6863,70.5776,7.1892,0
2023-07-12 0400,18.4156,74.1099,21.8456,0
2023-07-12 0430,17.9409,77.0519,25.4998,0
2023-07-12 0500,18.2497,77.0398,87.9386,0
2023-07-12 0530,18.6221,75.7181,87.3826,0
2023-07-12 0600,19.1387,71.3502,275.017,0
2023-07-12 0630,19.9851,67.6368,158.719,0
2023-07-12 0700,20.3892,65.9854,191.646,0
2023-07-12 0730,21.038,62.6113,214.405,0
2023-07-12 0800,20.6256,71.1653,156.375,0
2023-07-12 0830,20.7698,69.0252,222.587,0
2023-07-12 0900,21.4148,67.6934,624.746,0
2023-07-12 0930,22.3387,65.7814,525.487,0
2023-07-12 1000,23.037,66.0203,341.388,0
2023-07-12 1030,22.5211,65.777,127.142,0
2023-07-12 1100,21.9492,68.5347,174.447,0
2023-07-12 1130,21.918,69.8532,555.157,0
2023-07-12 1200,21.9733,71.084,411.612,0
2023-07-12 1230,23.0465,67.2213,370.264,0
2023-07-12 1300,23.3439,67.199,523.342,0
2023-07-12 1330,24.1922,65.5095,288.005,0
2023-07-12 1400,23.7487,70.7866,128.969,0
2023-07-12 1430,23.7029,72.4019,438.462,0
2023-07-12 1500,23.6642,73.3124,205.984,0
2023-07-12 1530,23.0898,75.8541,35.4694,0
2023-07-12 1600,22.4334,80.3529,148.352,0
2023-07-12 1630,22.7593,81.7318,438.184,0
2023-07-12 1700,24.3174,67.8325,642.103,0
2023-07-12 1730,23.8427,66.4003,191.169,0
2023-07-12 1800,23.5085,69.9193,96.24,0
2023-07-12 1830,23.0218,70.4625,90.7587,0
2023-07-12 1900,22.9633,71.6165,155.025,0
2023-07-12 1930,23.2194,70.6189,180.683,0
2023-07-12 2000,23.2512,70.6799,84.2448,0
2023-07-12 2030,22.5903,72.2239,65.0206,0
2023-07-12 2100,22.3533,74.5826,23.8316,0
2023-07-12 2130,21.0354,80.8422,10.6448,0
2023-07-12 2200,20.6142,84.5912,0.516351,0
2023-07-12 2230,20.0988,86.9613,0.278035,0
2023-07-12 2300,19.6597,95.9995,0.278035,0
2023-07-12 2330,19.3446,100,0.0397193,0
2023-07-13 0000,19.1285,100,0.278035,0
2023-07-13 0030,18.9392,100,0.158877,0
2023-07-13 0100,18.5179,97.7304,0.317755,0
2023-07-13 0130,17.4771,97.8143,0.278035,0
2023-07-13 0200,17.0139,98.383,0.516351,0
2023-07-13 0230,16.78,97.8118,0.714948,0
2023-07-13 0300,16.5805,99.0025,2.34344,0
2023-07-13 0330,16.4089,95.7892,9.57236,0
2023-07-13 0400,16.156,95.1328,13.2663,0
2023-07-13 0430,15.8536,95.3901,10.1284,0
2023-07-13 0500,15.5854,98.6245,23.7919,0
2023-07-13 0530,15.2353,96.6159,13.6635,0
2023-07-13 0600,14.4614,99.9971,51.3174,0
2023-07-13 0630,14.9506,94.9746,165.51,0
2023-07-13 0700,15.1082,90.2095,141.282,0
2023-07-13 0730,15.4806,89.529,208.209,0
2023-07-13 0800,15.8307,78.8876,416.576,0
2023-07-13 0830,16.3918,78.0533,523.223,0
2023-07-13 0900,16.8188,74.9702,416.854,0
2023-07-13 0930,16.8963,73.9014,770.873,0
2023-07-13 1000,17.3703,72.0829,667.722,0
2023-07-13 1030,17.1066,69.9663,535.099,0
2023-07-13 1100,17.7624,68.4718,551.066,0
2023-07-13 1130,17.9384,64.5588,341.11,0
2023-07-13 1200,17.6118,63.2168,414.233,0
2023-07-13 1230,17.5336,63.7906,310.685,0
2023-07-13 1300,17.9822,62.6323,289.316,0
2023-07-13 1330,17.7605,62.007,286.376,0
2023-07-13 1400,17.5177,64.9433,195.022,0
2023-07-13 1430,17.0952,67.8421,97.5905,0
2023-07-13 1500,16.4871,71.6965,146.882,0
2023-07-13 1530,15.8091,71.5218,149.543,0
2023-07-13 1600,15.1654,77.6968,192.798,0
2023-07-13 1630,14.9945,81.8652,165.669,0
2023-07-13 1700,14.5853,80.4895,128.85,0
2023-07-13 1730,13.9867,85.2844,50.9599,0
2023-07-13 1800,13.9365,87.7505,88.9316,0
2023-07-13 1830,13.4866,91.1112,43.4132,0
2023-07-13 1900,13.2306,93.203,61.2075,0
2023-07-13 1930,12.8893,94.9447,57.7917,0
2023-07-13 2000,13.2865,92.2975,75.864,0
2023-07-13 2030,13.458,92.5365,41.6259,0
2023-07-13 2100,13.5044,92.2842,26.612,0
2023-07-13 2130,13.1924,98.5539,17.5957,0
2023-07-13 2200,12.7438,100,5.83875,0
2023-07-13 2230,12.7902,100,1.66821,0
2023-07-13 2300,12.435,100,0.556071,0
2023-07-13 2330,12.6339,96.0065,0.238316,0
2023-07-14 0000,12.1624,92.2238,0.238316,0
2023-07-14 0030,12.0067,89.2869,0.0397193,0
2023-07-14 0100,11.0447,96.1787,0.278035,0
2023-07-14 0130,11.0739,91.5331,0.278035,0
2023-07-14 0200,11.3109,89.0416,0.516351,0
2023-07-14 0230,10.6457,91.6977,1.90653,0
2023-07-14 0300,10.443,91.6418,7.62611,0
2023-07-14 0330,9.93843,92.5543,21.2101,0
2023-07-14 0400,9.31445,97.3695,48.8151,0
2023-07-14 0430,9.37227,96.6521,97.3521,0
2023-07-14 0500,9.78783,93.3047,156.931,0
2023-07-14 0530,10.3953,90.0723,224.176,0
2023-07-14 0600,11.3014,86.697,301.192,0
2023-07-14 0630,12.6059,84.2073,390.799,0
2023-07-14 0700,14.2943,77.9847,483.742,0
2023-07-14 0730,15.1444,72.4235,441.441,0
2023-07-14 0800,16.1344,73.8449,663.67,0
2023-07-14 0830,16.5818,63.8815,721.899,0
2023-07-14 0900,17.6779,58.6685,708.99,0
2023-07-14 0930,17.9937,61.0945,799.074,0
2023-07-14 1000,17.6448,58.3914,791.209,0
2023-07-14 1030,17.9486,58.0528,806.223,0
2023-07-14 1100,18.3705,55.1654,749.861,0
2023-07-14 1130,18.1563,52.0309,897.776,0
2023-07-14 1200,18.2701,53.3049,297.101,0
2023-07-14 1230,18.347,62.2942,680.551,0
2023-07-14 1300,17.7757,64.7215,433.259,0
2023-07-14 1330,17.7147,63.0821,346.71,0
2023-07-14 1400,17.411,64.3695,284.192,0
2023-07-14 1430,18.0928,61.7878,512.578,0
2023-07-14 1500,17.6957,57.6925,233.153,0
2023-07-14 1530,17.988,53.7567,264.094,0
2023-07-14 1600,17.8386,62.8807,337.892,0
2023-07-14 1630,17.8304,61.6041,481.081,0
2023-07-14 1700,19.0078,59.2709,605.283,0
2023-07-14 1730,19.0034,60.6173,551.424,0
2023-07-14 1800,18.5217,61.6404,452.84,0
2023-07-14 1830,18.5967,64.8346,382.14,0
2023-07-14 1900,18.3247,69.4643,210.949,0
2023-07-14 1930,18.5522,70.0432,180.088,0
2023-07-14 2000,18.1474,73.5698,90.004,0
2023-07-14 2030,17.5997,76.6465,67.9598,0
2023-07-14 2100,16.8048,80.3675,35.5091,0
2023-07-14 2130,16.7432,83.889,15.2522,0
2023-07-14 2200,16.2234,85.8366,5.12379,0
2023-07-14 2230,15.642,89.2507,1.35046,0
2023-07-14 2300,15.0663,92.6273,0.476632,0
2023-07-14 2330,14.5027,96.4932,0.198597,0
2023-07-15 0000,13.9873,99.1264,0.198597,0
2023-07-15 0030,13.7904,100,0.119158,0
2023-07-15 0100,13.9225,99.8796,0.238316,0
2023-07-15 0130,13.4491,100,0.317755,0
2023-07-15 0200,13.0761,100,0.476632,0
2023-07-15 0230,12.7438,100,1.39018,0
2023-07-15 0300,12.489,100,5.7593,0
2023-07-15 0330,12.2476,100,17.4765,0
2023-07-15 0400,12.238,100,38.4086,0
2023-07-15 0430,11.9845,100,80.1536,0
2023-07-15 0500,12.0169,100,90.0438,0
2023-07-15 0530,12.2958,100,224.732,0
2023-07-15 0600,12.6453,100,258.652,0
2023-07-15 0630,13.1327,99.0286,384.92,0
2023-07-15 0700,13.7618,95.136,459.116,0
2023-07-15 0730,15.3186,84.8174,538.912,0
2023-07-15 0800,16.3314,79.2085,619.502,0
2023-07-15 0830,16.5347,75.0948,695.803,0
2023-07-15 0900,17.2668,72.9909,774.567,0
2023-07-15 0930,18.068,66.9626,839.826,0
2023-07-15 1000,18.5547,66.2516,942.778,0
2023-07-15 1030,18.3177,65.5298,499.034,0
2023-07-15 1100,18.5751,61.9816,367.642,0
2023-07-15 1130,19.1177,61.6187,992.428,0
2023-07-15 1200,18.3127,60.5608,294.598,0
2023-07-15 1230,18.305,64.0543,205.071,0
2023-07-15 1300,18.0667,67.0186,730.2,0
2023-07-15 1330,18.1614,66.4187,50.3641,0
2023-07-15 1400,14.9576,99.2885,70.6607,0
2023-07-15 1430,13.4879,92.6439,326.771,0
2023-07-15 1500,14.612,91.1639,536.211,0
2023-07-15 1530,15.0974,86.5711,310.446,0
2023-07-15 1600,13.507,95.5909,396.876,0
2023-07-15 1630,13.1213,91.3533,219.012,0
2023-07-15 1700,11.4946,89.8944,232.636,0
2023-07-15 1730,11.3414,82.1823,167.695,0
2023-07-15 1800,11.9483,75.0331,437.787,0
2023-07-15 1830,12.3238,71.4659,363.988,0
2023-07-15 1900,12.7178,66.8445,273.349,0
2023-07-15 1930,12.9605,64.4559,200.781,0
2023-07-15 2000,13.1842,63.3725,78.8826,0
2023-07-15 2030,12.8944,63.9876,76.4597,0
2023-07-15 2100,12.5837,64.583,38.6469,0
2023-07-15 2130,12.7673,62.3844,16.8013,0
2023-07-15 2200,12.4827,64.4534,5.67987,0
2023-07-15 2230,11.7799,69.0919,1.31074,0
2023-07-15 2300,11.7596,65.5012,0.436913,0
2023-07-15 2330,10.4048,71.5701,0.278035,0
2023-07-16 0000,9.82215,72.8441,0.158877,0
2023-07-16 0030,9.67727,73.3645,0.0397193,0
2023-07-16 0100,9.74717,71.2473,0.317755,0
2023-07-16 0130,9.87108,70.9391,0.238316,0
2023-07-16 0200,9.6849,72.6046,0.476632,0
2023-07-16 0230,9.38815,73.3493,1.31074,0
2023-07-16 0300,8.74193,76.6185,4.9252,0
2023-07-16 0330,8.68221,75.7626,10.049,0.1
2023-07-16 0400,8.19865,78.6309,23.7919,0
2023-07-16 0430,8.24122,77.5659,47.266,0
2023-07-16 0500,8.31302,75.87,104.263,0
2023-07-16 0530,8.49475,74.5369,94.6909,0
2023-07-16 0600,8.4668,74.8755,277.598,0
2023-07-16 0630,9.63534,71.8319,494.307,0
2023-07-16 0700,10.1252,68.9331,447.001,0
2023-07-16 0730,10.8884,68.6954,408.95,0
2023-07-16 0800,11.6001,66.0114,607.666,0
2023-07-16 0830,12.1694,65.2686,322.124,0
2023-07-16 0900,12.7445,60.6599,193.672,0
2023-07-16 0930,11.6179,64.7559,136.396,0
2023-07-16 1000,11.0479,71.3261,247.888,0
2023-07-16 1030,10.4862,77.4515,122.455,0
2023-07-16 1100,10.8515,75.1475,185.41,0.1
2023-07-16 1130,11.8765,69.5749,521.833,0
2023-07-16 1200,13.8037,54.1989,671.296,0
2023-07-16 1230,13.7503,52.611,924.984,0
2023-07-16 1300,15.1616,46.9399,1038.66,0
2023-07-16 1330,15.6229,48.5735,1043.51,0
2023-07-16 1400,16.8118,43.4743,430.796,0
2023-07-16 1430,15.8536,44.0004,534.861,0
2023-07-16 1500,15.8358,42.7887,317.596,0
2023-07-16 1530,15.9197,42.7474,508.328,0
2023-07-16 1600,16.4617,38.2549,436.357,0
2023-07-16 1630,16.6561,39.7227,360.294,0
2023-07-16 1700,16.2552,39.3421,319.383,0
2023-07-16 1730,17.099,36.024,554.323,0
2023-07-16 1800,16.4776,45.4879,436.357,0
2023-07-16 1830,16.4852,46.7924,349.014,0
2023-07-16 1900,15.7913,46.6781,273.905,0
2023-07-16 1930,15.9108,47.7176,105.256,0
2023-07-16 2000,15.8911,48.1542,68.357,0
2023-07-16 2030,15.7049,47.6757,76.7378,0
2023-07-16 2100,15.2512,49.8596,29.7101,0
2023-07-16 2130,14.8178,49.6487,14.4181,0
2023-07-16 2200,14.6526,49.8107,4.88548,0
2023-07-16 2230,14.2631,51.0047,1.27102,0
2023-07-16 2300,13.8037,52.9637,0.476632,0
2023-07-16 2330,12.4426,56.787,0.198597,0
2023-07-17 0000,11.6217,59.093,0.198597,0
2023-07-17 0030,12.0442,57.5107,0.357474,0
2023-07-17 0100,12.0302,56.5347,0.278035,0
2023-07-17 0130,10.9837,60.97,0.198597,0
2023-07-17 0200,11.9343,55.3897,0.476632,0
2023-07-17 0230,12.7616,50.0579,1.39018,0
2023-07-17 0300,12.726,49.3284,5.71959,0
2023-07-17 0330,12.8366,49.338,17.3573,0
2023-07-17 0400,12.259,51.1616,41.5067,0
2023-07-17 0430,12.151,52.6288,87.3826,0
2023-07-17 0500,11.2741,56.6034,145.373,0
2023-07-17 0530,11.3961,57.0596,210.115,0
2023-07-17 0600,11.9711,55.7932,286.257,0
2023-07-17 0630,12.6008,56.0576,368.317,0
2023-07-17 0700,13.6004,54.0903,451.53,0
2023-07-17 0730,14.2402,50.9106,537.085,0
2023-07-17 0800,15.8269,44.8913,617.596,0
2023-07-17 0830,15.6954,41.1868,693.42,0
2023-07-17 0900,15.4018,42.9679,763.287,0
2023-07-17 0930,15.8243,41.528,840.302,0
2023-07-17 1000,16.9071,40.5247,891.779,0
2023-07-17 1030,16.4915,40.1415,1016.58,0
2023-07-17 1100,17.1892,39.2983,929.512,0
2023-07-17 1130,17.472,37.3393,1014.63,0
2023-07-17 1200,17.6664,36.444,476.553,0
2023-07-17 1230,18.8534,35.2494,1079.97,0
2023-07-17 1300,19.1038,38.3452,1056.81,0
2023-07-17 1330,18.476,38.5733,894.996,0
2023-07-17 1400,18.3616,38.8738,1001.01,0
2023-07-17 1430,19.4119,37.5452,960.533,0
2023-07-17 1500,19.3783,37.671,880.141,0
2023-07-17 1530,19.2861,36.8849,797.366,0
2023-07-17 1600,18.6863,38.3839,538.475,0
2023-07-17 1630,19.2709,37.2942,729.009,0
2023-07-17 1700,18.6958,37.7663,281.968,0
2023-07-17 1730,19.3084,34.6819,583.914,0
2023-07-17 1800,19.4272,33.3921,474.09,0
2023-07-17 1830,19.3414,36.566,357.474,0
2023-07-17 1900,19.4437,38.1323,267.986,0
2023-07-17 1930,19.248,38.7499,194.863,0
2023-07-17 2000,19.018,42.8389,64.0276,0
2023-07-17 2030,18.6056,45.3145,73.7191,0
2023-07-17 2100,17.7179,49.4485,35.3502,0
2023-07-17 2130,16.8747,52.4077,14.8153,0
2023-07-17 2200,16.3645,54.6456,4.44857,0
2023-07-17 2230,15.7424,57.0482,0.873826,0
2023-07-17 2300,15.4545,58.5459,0.436913,0
2023-07-17 2330,14.943,59.9508,0.0794387,0
2023-07-18 0000,14.5217,61.7567,0.278035,0
2023-07-18 0030,14.0172,63.3503,0.0794387,0
2023-07-18 0100,14.0204,61.0526,0.198597,0
2023-07-18 0130,13.3329,63.4246,0.158877,0
2023-07-18 0200,13.0952,65.6099,0.397193,0
2023-07-18 0230,12.2736,68.7158,1.07242,0
2023-07-18 0300,12.055,71.5015,5.20324,0
2023-07-18 0330,11.4704,73.1917,16.9204,0
2023-07-18 0400,11.6731,72.6306,39.9974,0
2023-07-18 0430,12.252,70.7028,83.5695,0
2023-07-18 0500,12.4312,68.5862,140.289,0
2023-07-18 0530,13.1384,67.7601,194.108,0
2023-07-18 0600,14.2631,65.1714,265.643,0
2023-07-18 0630,14.821,61.953,354.614,0
2023-07-18 0700,15.574,59.4996,433.457,0
2023-07-18 0730,16.2367,58.4219,509.003,0
2023-07-18 0800,16.8537,57.1467,586.933,0
2023-07-18 0830,17.9899,55.3675,666.928,0
2023-07-18 0900,18.3571,55.2379,805.667,0
2023-07-18 0930,19.3052,54.3921,534.424,0
2023-07-18 1000,19.5657,54.2078,427.42,0
2023-07-18 1030,19.3522,58.3438,349.53,0
2023-07-18 1100,19.708,56.9611,718.88,0
2023-07-18 1130,20.0931,56.4877,597.697,0
2023-07-18 1200,20.5875,56.367,650.563,0
2023-07-18 1230,22.19,53.3665,1060.94,0
2023-07-18 1300,22.9176,52.7705,1104.16,0
2023-07-18 1330,23.6934,54.6819,1091.01,0
2023-07-18 1400,23.9482,52.843,967.523,0
2023-07-18 1430,24.6434,51.3344,803.363,0
2023-07-18 1500,24.3403,53.6614,771.548,0
2023-07-18 1530,24.6078,52.9789,293.645,0
2023-07-18 1600,24.7063,55.0377,507.693,0
2023-07-18 1630,24.2227,55.9641,471.508,0
2023-07-18 1700,23.8141,58.9455,209.241,0
2023-07-18 1730,22.868,62.1201,323.554,0
2023-07-18 1800,22.1061,64.3276,379.916,0
2023-07-18 1830,21.8094,66.0305,195.777,0
2023-07-18 1900,21.2985,66.1772,268.979,0
2023-07-18 1930,20.7101,67.6266,153.674,0
2023-07-18 2000,20.4509,67.2404,104.144,0
2023-07-18 2030,19.6178,69.2152,8.73826,0
2023-07-18 2100,19.0847,71.3293,6.71257,0
2023-07-18 2130,19.0142,72.6789,7.74527,0
2023-07-18 2200,18.5643,74.3971,2.58176,0
2023-07-18 2230,18.096,75.8281,1.0327,0
2023-07-18 2300,17.7719,78.059,0.238316,0
2023-07-18 2330,17.4498,79.5878,0.158877,0
2023-07-19 0000,16.9878,80.4412,0.198597,0
2023-07-19 0030,16.3568,82.3862,0.238316,0
2023-07-19 0100,16.1942,81.252,0.119158,0
2023-07-19 0130,15.2366,85.3187,0.238316,0
2023-07-19 0200,14.8871,87.108,0.238316,0
2023-07-19 0230,14.5103,89.1675,1.11214,0
2023-07-19 0300,13.7078,91.6513,4.44857,0
2023-07-19 0330,13.3068,94.1816,15.6891,0
2023-07-19 0400,12.9891,91.4194,37.3362,0
2023-07-19 0430,12.8601,88.3916,83.8078,0
2023-07-19 0500,12.8639,88.6572,144.459,0
2023-07-19 0530,12.9109,87.4677,212.141,0
2023-07-19 0600,13.3278,84.1851,274.739,0
2023-07-19 0630,13.451,82.5457,383.411,0
2023-07-19 0700,13.744,81.4636,251.145,0
2023-07-19 0730,13.7058,82.6932,317.953,0
2023-07-19 0800,13.9022,82.0812,271.601,0
2023-07-19 0830,14.1545,81.9885,397.511,0
2023-07-19 0900,14.0763,80.7195,398.623,0
2023-07-19 0930,14.1068,80.9731,297.975,0
2023-07-19 1000,14.7041,76.8682,439.733,0
2023-07-19 1030,15.1355,74.9099,336.463,0
2023-07-19 1100,15.4488,73.8837,504.436,0
2023-07-19 1130,15.7741,71.1882,326.016,0
2023-07-19 1200,16.8938,67.0535,767.497,0
2023-07-19 1230,17.7814,65.0723,629.552,0
2023-07-19 1300,17.648,61.3741,1048.83,0
2023-07-19 1330,18.3565,59.1775,1031,0
2023-07-19 1400,19.4577,57.3341,1011.73,0
2023-07-19 1430,19.5848,53.4218,1018.13,0
2023-07-19 1500,20.2767,49.3704,870.847,0
2023-07-19 1530,20.482,49.0196,815.041,0
2023-07-19 1600,21.2667,48.4954,753.238,0
2023-07-19 1630,21.458,47.6598,682.577,0
2023-07-19 1700,21.7592,46.2282,598.57,0
2023-07-19 1730,21.8488,43.1331,511.665,0
2023-07-19 1800,22.2859,42.722,427.182,0
2023-07-19 1830,21.7274,42.2231,328.598,0
2023-07-19 1900,21.1416,43.2322,113.081,0
2023-07-19 1930,20.8067,43.5544,94.6115,0
2023-07-19 2000,19.9736,56.1478,51.9132,0
2023-07-19 2030,19.4443,57.1581,45.3198,0
2023-07-19 2100,19.4183,49.3869,32.4904,0
2023-07-19 2130,18.3895,52.5316,8.73826,0
2023-07-19 2200,17.7605,54.0261,2.18456,0
2023-07-19 2230,17.6779,54.2364,0.516351,0
2023-07-19 2300,17.3557,54.6558,0.158877,0
2023-07-19 2330,16.8232,55.7087,0.198597,0
2023-07-20 0000,16.3575,56.8944,0.158877,0
2023-07-20 0030,16.1446,57.6544,0.0397193,0
2023-07-20 0100,15.9012,57.8723,0.158877,0
2023-07-20 0130,15.5562,58.9436,0.278035,0
2023-07-20 0200,15.534,59.7627,0.317755,0
2023-07-20 0230,15.4107,58.082,0.397193,0
2023-07-20 0300,15.222,57.7986,2.02569,0
2023-07-20 0330,15.3224,56.9541,5.44155,0
2023-07-20 0400,15.3109,56.7,6.55369,0
2023-07-20 0430,15.1286,57.3837,17.6751,0
2023-07-20 0500,15.215,57.554,28.161,0
2023-07-20 0530,15.0364,59.3573,46.3127,0
2023-07-20 0600,15.1031,60.4261,42.4997,0
2023-07-20 0630,14.6094,64.4794,46.1936,0
2023-07-20 0700,14.7861,66.3984,168.251,0
2023-07-20 0730,15.0472,68.6293,187.078,0
2023-07-20 0800,14.3133,72.6243,79.5975,0
2023-07-20 0830,12.9186,85.6904,193.592,0
2023-07-20 0900,13.4714,85.2361,608.858,0
2023-07-20 0930,13.2115,84.5048,156.931,0
2023-07-20 1000,13.5336,84.3205,224.533,0
2023-07-20 1030,13.6493,80.072,260.519,0
2023-07-20 1100,13.7681,82.2159,145.095,0
2023-07-20 1130,13.8908,78.7783,102.555,0
2023-07-20 1200,13.7224,81.7534,56.2426,0
2023-07-20 1230,13.8266,83.7931,62.0813,0
